iso2c,iso3c,country,year,gdp_percap,life_expect,population,birth_rate,neonat_mortal_rate,region,income
SB,SLB,Solomon Islands,1999,1607.280038,62.19087805,401319,35.881,14.4,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,1997,1633.417899,60.90860976,379859,36.577,14.6,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,2011,1976.4069,67.29121951,537648,31.918,13.5,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,2012,2062.454263,67.50658537,549162,31.25,13.2,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,2002,1208.018933,64.06236585,434893,35.226,14.2,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,2014,2138.223019,67.93080488,572171,29.921,12.5,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,1995,1665.309821,59.69595122,359236,37.476,14.6,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,1994,1550.428433,59.08373171,349250,37.984,14.8,East Asia & Pacific,Lower middle income
SC,SYC,Seychelles,2008,19274.84812,73.16341463,86956,17.8,9,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,1994,11075.06504,,73925,21.63333333,9.8,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,2007,19755.66719,73.19268293,85033,17.6,9,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,1992,10372.73826,70.67073171,71657,22.9,10.4,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,1995,11007.37547,,75304,21,9.5,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,1993,11114.11106,,72711,22.26666667,10.1,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,1991,9584.455511,,70755,23.3,10.8,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,2011,22556.58257,72.72439024,87441,18.6,9,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,2002,14563.34955,72.95365854,83700,17.7,9.2,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,2009,19131.33174,73.03414634,87298,18.1,9,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,2010,19953.1605,73.19756098,89770,16.8,9,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,2004,14157.22404,72.6097561,82500,17.4,9.1,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,2006,17516.54847,72.21707317,84600,17.3,9.1,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,1997,13042.45707,71.41463415,77319,19.1,9.2,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,1990,9123.898912,,70000,23.7,11.3,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,2014,26518.46038,73.22926829,91400,17,8.8,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,1996,11588.2181,,76417,21.1,9.3,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,2001,14607.23869,,81202,17.7,9.2,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,2003,14131.2405,71.02926829,82800,18.1,9.2,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,2012,24251.52397,74.22682927,88303,18.6,9,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,2000,14626.46037,,81131,18.6,9.2,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,2005,15851.88428,72.13170732,82900,18.5,9.1,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,2013,25673.61789,73.1195122,89900,17.4,8.9,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,1999,14214.01993,,80410,18.2,9.2,Sub-Saharan Africa,Upper middle income
SC,SYC,Seychelles,1998,14015.11587,,78846,17.9,9.2,Sub-Saharan Africa,Upper middle income
SD,SDN,Sudan,1999,1673.593193,57.65058537,27406808,40.044,36.1,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,2000,1769.652859,57.97497561,28079664,39.761,35.6,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,2008,3080.764727,61.15060976,34470138,35.884,32.6,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,2005,2351.119436,59.84082927,31990003,37.582,33.2,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,1998,1644.241771,57.34439024,26777059,40.302,36.5,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,2002,1968.097677,58.67556098,29569978,39.055,34.6,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,1995,1401.900597,56.53307317,24691970,41.023,37.9,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,1997,1603.987846,57.05587805,26149124,40.551,37,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,2001,1873.735559,58.31663415,28805142,39.435,35.1,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,1992,1290.004375,55.87958537,21820588,41.526,39.5,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,2004,2180.530388,59.43814634,31176209,38.121,33.6,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,1996,1467.877466,56.78595122,25466387,40.793,37.4,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,1991,1221.453106,55.69085366,20861117,41.636,40.1,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,1994,1336.077848,56.29865854,23805536,41.226,38.4,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,2011,3478.252239,62.45553659,36918193,34.367,31.8,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,2009,3116.2031,61.60239024,35297298,35.348,32.4,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,1993,1337.153885,56.08117073,22829227,41.393,39,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,2014,4084.213616,63.45853659,39350274,33.054,30.4,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,2003,2101.944562,59.0502439,30365586,38.615,34,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,2010,3175.273943,62.04258537,36114885,34.843,32.2,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,2006,2591.937508,60.2622439,32809056,37.016,32.9,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,2007,2883.714026,60.70087805,33637960,36.444,32.8,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,2012,3873.597398,62.83219512,37712420,33.915,31.4,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,1990,1133.190329,55.51446341,20008804,41.744,40.7,Sub-Saharan Africa,Lower middle income
SD,SDN,Sudan,2013,3981.901907,63.16704878,38515095,33.477,30.9,Sub-Saharan Africa,Lower middle income
SE,SWE,Sweden,2009,39657.24129,81.35121951,9298515,12,1.6,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,2005,34332.32594,80.54634146,9029572,11.2,1.9,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,1997,24504.61163,79.19756098,8846062,10.2,2.4,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,2006,37571.1263,80.74878049,9080505,11.7,1.8,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,2013,45067.43719,81.95609756,9600379,11.8,1.6,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,2011,43709.21145,81.80243902,9449213,11.8,1.6,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,2014,45297.76552,81.95609756,9696110,11.9,1.6,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,1998,25550.25697,79.33902439,8850974,10.1,2.4,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,1999,27184.58541,79.44146341,8857874,10,2.3,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,2000,29376.69291,79.64390244,8872109,10.2,2.3,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,2004,34259.80933,80.49756098,8993531,11.2,2,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,1992,20469.54982,77.99878049,8668067,14.2,3.2,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,1993,20404.8272,78.0604878,8718561,13.5,3,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,2003,32064.76331,80.09512195,8958229,11.1,2.1,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,2010,41755.98017,81.45121951,9378126,12.3,1.6,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,2008,41880.84077,81.1,9219637,11.9,1.7,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,1996,23597.59671,78.95902439,8840998,10.8,2.5,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,2007,40560.8943,80.9,9148092,11.7,1.8,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,2012,44433.72669,81.70487805,9519374,11.9,1.6,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,2001,29818.59459,79.79512195,8895960,10.3,2.3,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,1991,20367.03417,77.66682927,8617375,14.4,3.4,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,1994,21537.27403,78.6502439,8780745,12.8,2.9,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,2002,30790.50518,79.84634146,8924958,10.7,2.2,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,1990,20075.83393,77.53682927,8558835,14.5,3.5,Europe & Central Asia,High income: OECD
SE,SWE,Sweden,1995,22751.584,78.7404878,8826939,11.7,2.7,Europe & Central Asia,High income: OECD
SG,SGP,Singapore,2010,70561.0834,81.54146341,5076732,9.3,1.1,East Asia & Pacific,High income
SG,SGP,Singapore,1993,28107.75207,76.04634146,3313471,17,2.7,East Asia & Pacific,High income
SG,SGP,Singapore,1994,30858.91878,76.19756098,3419048,16.4,2.4,East Asia & Pacific,High income
SG,SGP,Singapore,1990,22167.95169,75.29512195,3047132,18.4,4,East Asia & Pacific,High income
SG,SGP,Singapore,1992,25245.29588,75.94634146,3230698,17,3.1,East Asia & Pacific,High income
SG,SGP,Singapore,2009,61572.02253,81.24146341,4987573,9.9,1.2,East Asia & Pacific,High income
SG,SGP,Singapore,2011,74910.18253,81.74390244,5183688,9.5,1.1,East Asia & Pacific,High income
SG,SGP,Singapore,2012,77173.2383,81.99512195,5312437,10.1,1.1,East Asia & Pacific,High income
SG,SGP,Singapore,1996,34386.91235,76.59512195,3670704,16,2.1,East Asia & Pacific,High income
SG,SGP,Singapore,2014,83689.42436,82.64634146,5469724,9.8,1.1,East Asia & Pacific,High income
SG,SGP,Singapore,1998,34989.32959,77.3,3927213,13.2,1.9,East Asia & Pacific,High income
SG,SGP,Singapore,1999,37390.08745,77.55121951,3958723,12.8,1.8,East Asia & Pacific,High income
SG,SGP,Singapore,2013,80779.5514,82.24634146,5399162,9.3,1.1,East Asia & Pacific,High income
SG,SGP,Singapore,2003,45744.13538,79.03902439,4114826,10.5,1.3,East Asia & Pacific,High income
SG,SGP,Singapore,2004,50849.67523,79.4902439,4166664,10.3,1.3,East Asia & Pacific,High income
SG,SGP,Singapore,2005,55105.96589,79.9902439,4265762,10.2,1.3,East Asia & Pacific,High income
SG,SGP,Singapore,1991,23751.97812,75.64634146,3135083,17.3,3.5,East Asia & Pacific,High income
SG,SGP,Singapore,2008,63361.32069,80.7902439,4839396,10.2,1.2,East Asia & Pacific,High income
SG,SGP,Singapore,2007,64387.80508,80.44146341,4588599,10,1.2,East Asia & Pacific,High income
SG,SGP,Singapore,2002,42316.45801,78.55121951,4175950,11.4,1.4,East Asia & Pacific,High income
SG,SGP,Singapore,2000,40928.33705,77.95121951,4027887,11.8,1.6,East Asia & Pacific,High income
SG,SGP,Singapore,1997,36624.77003,76.89756098,3796038,12.7,2,East Asia & Pacific,High income
SG,SGP,Singapore,1995,32707.70385,76.29512195,3524506,15.7,2.3,East Asia & Pacific,High income
SG,SGP,Singapore,2001,40358.97452,78.25121951,4138012,11.8,1.5,East Asia & Pacific,High income
SG,SGP,Singapore,2006,59926.48344,80.14146341,4401365,10.3,1.2,East Asia & Pacific,High income
SI,SVN,Slovenia,2006,25869.21157,78.08658537,2006868,9.4,2.3,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,2009,27506.33141,78.97073171,2039669,10.7,1.9,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,1997,15063.44646,74.70731707,1985956,9.1,3.7,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,2004,22689.43806,77.20731707,1997012,9,2.6,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,2001,18796.73034,75.75853659,1992060,8.8,3.1,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,2007,27677.80216,78.56097561,2018122,9.8,2.2,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,2008,29598.13922,78.76585366,2021316,10.8,2.1,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,1990,,73.20487805,1998161,11.2,5.7,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,2005,23887.77928,77.61219512,2000474,9.1,2.5,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,1998,15948.84809,74.80731707,1981629,9,3.5,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,1999,16997.60107,75.0097561,1983045,8.8,3.4,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,2000,17877.60796,75.41219512,1988925,9.1,3.3,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,1993,,73.25365854,1991746,9.9,4.6,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,2013,29097.57595,80.32195122,2059953,10.2,1.5,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,2003,20945.64139,76.85853659,1995733,8.7,2.8,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,1995,13227.13822,73.95853659,1989872,9.5,4,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,2012,28481.75131,80.12439024,2057159,10.7,1.6,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,2011,28513.47483,79.97073171,2052843,10.7,1.7,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,1994,,73.40487805,1989443,9.8,4.3,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,2002,20127.96596,76.00731707,1994530,8.8,3,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,1996,14033.28592,74.45853659,1988628,9.4,3.8,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,2010,27607.72304,79.42195122,2048583,10.9,1.8,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,1991,,73.35365854,1999429,10.8,5.3,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,1992,,73.30487805,1996498,10,4.9,Europe & Central Asia,High income: OECD
SI,SVN,Slovenia,2014,30402.6773,80.5195122,2061980,10.3,1.5,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,1993,7276.525713,72.44878049,5325305,13.8,11,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,2006,18810.72039,74.20487805,5373054,10,5.4,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,2000,11158.46027,73.05121951,5388720,10.2,7.3,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,2004,14988.61336,73.95853659,5372280,10,5.9,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,2005,16525.50041,73.90487805,5372807,10.1,5.6,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,1994,7861.506564,72.3,5346331,12.4,10.5,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,1992,6988.690782,71.79512195,5305016,14.1,11.5,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,1991,,70.88292683,5303294,14.8,12,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,2009,23172.34658,74.9097561,5386406,11.4,5.1,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,2013,27414.21303,76.41219512,5413393,10.1,4.6,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,2007,21439.30671,74.20731707,5374622,10.1,5.3,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,2008,23844.9745,74.70487805,5379233,10.7,5.2,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,2014,28326.52993,76.71463415,5418649,10.2,4.4,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,2002,13136.80796,73.60487805,5376912,9.5,6.6,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,1999,10568.6007,72.90243902,5396020,10.4,7.7,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,1990,,70.93268293,5299187,15.1,12.5,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,2003,13906.22148,73.60487805,5373374,9.6,6.2,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,2012,26091.27983,76.1097561,5407579,10.3,4.7,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,2011,25167.45381,75.95853659,5398384,11.3,4.9,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,1995,8469.61761,72.25365854,5361999,11.5,9.9,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,2001,12236.65053,73.40243902,5378867,9.5,6.9,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,2010,24515.69235,75.11219512,5391428,11.2,5,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,1996,9204.420233,72.65365854,5373361,11.2,9.3,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,1998,10507.44663,72.55121951,5390516,10.7,8.2,Europe & Central Asia,High income: OECD
SK,SVK,Slovak Republic,1997,9955.383698,72.70487805,5383291,11,8.8,Europe & Central Asia,High income: OECD
SL,SLE,Sierra Leone,1997,769.7320658,36.42619512,3843472,45.279,51.8,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,1995,777.1542118,35.72478049,3837807,45.629,53,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,1993,814.4195046,35.8857561,3893891,45.966,53.6,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,1994,823.0218906,35.70139024,3858559,45.799,53.4,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,2005,1042.29302,43.60307317,5071271,42.789,46.7,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,1990,887.2460013,37.35341463,3931208,46.427,53.9,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,1996,806.2189813,35.97414634,3833053,45.457,52.4,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,2001,743.6569783,39.6454878,4220198,44.361,49.4,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,2007,1183.026202,45.48836585,5391108,41.539,44.6,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,2004,1007.772671,42.63919512,4870467,43.276,47.5,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,2006,1096.502638,44.54807317,5243214,42.21,45.7,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,2008,1241.265567,46.42763415,5521838,40.787,43.3,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,1991,934.8468201,36.74834146,3945899,46.283,54,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,1998,784.8270483,37.04680488,3878475,45.087,51.4,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,2000,813.7488363,38.69014634,4060709,44.634,50.1,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,2013,1941.223964,50.36312195,6178859,36.729,37,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,2014,2019.003748,50.87878049,6315627,36.052,35.8,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,1992,777.658425,36.24658537,3929182,46.128,53.8,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,2003,965.8310146,41.64912195,4647701,43.69,48.2,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,1999,767.1555779,37.81253659,3948800,44.874,50.8,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,2012,1620.89897,49.74909756,6043157,37.476,38.2,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,2002,909.8781023,40.64290244,4422154,44.049,48.7,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,2009,1279.789656,47.35021951,5647194,39.972,42,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,2010,1334.506125,48.22895122,5775902,39.125,40.7,Sub-Saharan Africa,Low income
SL,SLE,Sierra Leone,2011,1414.860083,49.03473171,5908908,38.283,39.4,Sub-Saharan Africa,Low income
SM,SMR,San Marino,2009,,82.99554324,30431,10.66666667,0.9,Europe & Central Asia,High income
SM,SMR,San Marino,2008,,82.83170732,30160,11,0.9,Europe & Central Asia,High income
